#{"t_start": 1780237883.336712, "env_id": "Hopper-v4"}
1040.163423,1000,863.012725
1038.633457,1000,865.289428
1038.024924,1000,867.137989
1039.443219,1000,869.462957
1039.200318,1000,872.445248
1038.447633,1000,874.780574
1041.092174,1000,877.110967
1041.360161,1000,879.92425
1039.708253,1000,882.082406
1039.017481,1000,884.230593
1039.922403,1000,886.504744
1039.237768,1000,888.872969
1038.779479,1000,891.228377
1039.704091,1000,893.567513
670.514497,514,894.745591
1038.957747,1000,897.041398
627.130383,449,898.154191
1075.093679,1000,900.451916
1037.501879,1000,902.720088
1038.345615,1000,905.746255
1056.520735,1000,908.387908
1037.652216,1000,910.882525
1038.071811,1000,912.92299
1035.260207,1000,915.505692
1033.790475,1000,917.852487
1034.677345,1000,925.107429
1035.358173,1000,927.716486
1035.11483,1000,930.508757
1035.78892,1000,933.12985
1037.525707,1000,935.912525
1036.373404,1000,939.530718
1036.155773,1000,941.934869
1034.225328,1000,944.387232
1036.711811,1000,946.986938
1039.708911,1000,949.969774
857.815131,680,951.781484
855.809955,703,953.966893
513.381865,363,954.647125
562.659158,417,955.809664
470.522394,334,956.829056
608.41819,467,958.037869
445.504244,302,958.5416
658.468381,514,959.841819
1041.174194,1000,962.511213
1037.73442,1000,965.110575
1038.534889,1000,967.352391
1038.047968,1000,970.295907
1038.418225,1000,972.700674
1039.681293,1000,975.07658
1046.25648,1000,977.346309
843.969865,686,978.786264
587.156021,419,979.82333
1038.534746,1000,982.194361
1050.324188,1000,984.614047
1040.830339,1000,987.001592
1038.440123,1000,993.979033
1039.840875,1000,996.241478
1038.006964,1000,998.973495
1038.924274,1000,1001.101227
1037.325844,1000,1004.012829
1039.220888,1000,1006.392422
1037.459598,1000,1008.748516
1037.201385,1000,1011.07213
1038.471052,1000,1013.461578
1038.161675,1000,1015.831814
1039.053829,1000,1017.859827
1038.188825,1000,1020.265908
1035.808697,1000,1022.952161
1037.566337,1000,1025.621333
1035.887648,1000,1027.957874
1036.253098,1000,1030.192074
1037.213768,1000,1032.44468
1037.716967,1000,1034.671827
1037.38955,1000,1037.494574
1037.44944,1000,1039.697503
1035.834153,1000,1041.894422
1038.092247,1000,1044.094788
1038.759595,1000,1046.224693
1037.505598,1000,1048.374305
1036.365921,1000,1050.534
1038.320049,1000,1057.087463
1038.032933,1000,1059.748136
1035.915584,1000,1062.006798
1036.479675,1000,1064.227458
1036.545792,1000,1066.4445
1037.243577,1000,1069.431977
1039.072442,1000,1071.663133
1037.31201,1000,1073.560575
1038.87982,1000,1075.857276
1038.867165,1000,1078.223789
1038.163504,1000,1080.661761
1037.854632,1000,1083.142193
1037.730636,1000,1085.56031
1038.094231,1000,1087.987031
1038.992547,1000,1090.219218
1038.208008,1000,1092.408034
1039.122951,1000,1094.596475
1038.690493,1000,1096.88423
1038.942503,1000,1099.172724
1036.54697,1000,1102.209368
1036.595939,1000,1104.668576
1036.109003,1000,1107.137079
1035.51028,1000,1109.593882
1037.314703,1000,1112.152015
1035.882024,1000,1114.554714
1037.127357,1000,1121.647633
1034.912768,1000,1123.752441
1035.680827,1000,1125.922264
1036.246996,1000,1127.802098
1034.074628,1000,1130.261564
1034.77054,1000,1132.718952
1036.782726,1000,1135.892636
1035.666942,1000,1138.382565
1034.655985,1000,1140.879048
1037.764496,1000,1143.293566
1039.407826,1000,1145.675806
1036.294219,1000,1147.981647
1035.911366,1000,1150.412745
1037.359467,1000,1153.063627
1039.667444,1000,1155.527297
1038.68812,1000,1157.962574
1038.374705,1000,1160.371582
1038.761568,1000,1163.061501
1039.699788,1000,1165.446985
1043.653629,1000,1168.692496
441.494122,267,1169.143714
433.641791,260,1169.965138
389.755279,218,1170.343841
1043.315489,1000,1172.971168
405.423598,243,1173.827777
451.053775,287,1174.34582
363.925591,198,1175.032008
1041.276119,1000,1177.605829
408.677417,251,1177.969066
1039.350266,1000,1180.704564
1037.632591,1000,1185.410585
1040.507497,1000,1187.785248
1040.243775,1000,1190.216316
1042.61137,1000,1192.554119
1046.553643,1000,1194.902316
1045.041791,1000,1197.289422
1048.333734,1000,1200.525182
361.716414,222,1200.876776
1049.006644,1000,1203.246551
1046.102297,1000,1205.602997
440.800416,304,1206.545607
1046.287665,1000,1209.14344
486.242627,326,1209.69009
1046.844812,1000,1212.218803
1038.396136,1000,1214.731059
1038.446448,1000,1217.225271
1045.22749,1000,1219.67952
382.028069,212,1220.019309
437.14352,272,1220.867101
516.149755,347,1221.770221
1045.180983,1000,1224.056803
947.250343,893,1225.792971
1060.148534,1000,1228.251884
350.996812,178,1229.018507
1045.548526,1000,1231.555672
335.434847,162,1231.801022
420.485516,248,1232.169155
340.270065,169,1233.622131
103.525196,64,1233.730172
104.061021,62,1233.837639
85.29045,52,1233.91421
1046.310096,1000,1236.171211
350.970044,180,1236.458396
871.639759,701,1238.538175
1045.972814,1000,1240.724686
1041.738854,1000,1242.795269
401.155831,230,1243.123688
427.959647,256,1243.838837
448.894639,278,1244.224534
397.368453,226,1244.927562
1056.574594,1000,1247.708839
667.244161,498,1248.846661
350.580003,181,1249.44184
333.088543,163,1249.685663
401.001749,230,1250.39466
1049.222881,1000,1252.5917
442.515447,270,1253.014125
1044.986161,1000,1255.213845
1041.690583,1000,1257.445938
386.937416,216,1257.780578
1046.046052,1000,1260.003826
401.772784,229,1260.699257
1040.753914,1000,1262.907604
1041.797717,1000,1265.398123
463.292516,293,1266.637868
815.324529,647,1268.674918
1039.975929,1000,1271.041815
1038.203652,1000,1273.842489
421.982865,253,1274.725455
662.682512,494,1276.183467
423.642002,256,1276.69914
407.737951,238,1277.656484
631.63107,461,1279.044286
1037.693452,1000,1282.084877
1036.819422,1000,1284.67377
1038.104511,1000,1287.027453
1035.447187,1000,1289.675888
1040.747527,1000,1292.246434
1036.986125,1000,1294.218088
1035.311822,1000,1296.852434
1035.290482,1000,1300.231846
452.147616,280,1301.083622
1034.649165,1000,1303.521988
1034.16823,1000,1306.237552
1034.379972,1000,1308.863276
1034.047049,1000,1317.019304
1034.372728,1000,1320.014821
1033.425472,1000,1322.723701
1037.178274,1000,1325.335523
1035.112419,1000,1327.652074
1032.451881,1000,1330.152281
1034.072785,1000,1332.833099
1033.861588,1000,1335.19754
394.775117,219,1335.979934
1034.40456,1000,1338.375378
1032.111209,1000,1340.830677
1032.281518,1000,1343.363608
1033.905739,1000,1345.656788
1031.102295,1000,1347.923708
1030.680337,1000,1350.391597
1030.93746,1000,1352.711833
1031.204871,1000,1354.614775
1030.338943,1000,1356.764982
1029.835587,1000,1359.253155
1029.423603,1000,1361.431039
1030.000996,1000,1363.791249
1029.631344,1000,1367.047393
1029.41602,1000,1369.469751
1029.475224,1000,1371.881583
1029.712027,1000,1374.304403
1029.426973,1000,1376.650985
1029.029114,1000,1383.500309
1028.78683,1000,1385.915372
1028.579983,1000,1388.242883
1027.915167,1000,1390.580192
1027.759382,1000,1393.015913
1027.256159,1000,1395.467555
1026.288372,1000,1398.633014
1026.602361,1000,1401.268961
1026.905888,1000,1403.817615
1027.188908,1000,1406.312726
1027.88022,1000,1408.736637
1027.67122,1000,1410.649794
1029.367456,1000,1413.101984
1027.936268,1000,1415.485037
1027.920351,1000,1418.257931
1025.530375,1000,1420.654845
1026.968143,1000,1422.884971
1026.408901,1000,1425.195738
1025.6215,1000,1427.573697
1027.191929,1000,1429.871313
1027.490291,1000,1432.796496
1026.850526,1000,1435.171452
1027.205355,1000,1437.675578
1026.758894,1000,1440.058311
1026.431021,1000,1442.484933
1026.008306,1000,1449.333204
1025.702568,1000,1451.678206
1026.979425,1000,1453.879291
1028.795606,1000,1456.305699
1025.070464,1000,1458.837784
1026.695088,1000,1461.107799
1024.977759,1000,1464.024487
1026.236959,1000,1465.971281
1025.947915,1000,1468.29948
1027.180467,1000,1470.579117
1026.488728,1000,1472.860197
1028.099206,1000,1475.026878
1030.731673,1000,1477.211998
1026.537356,1000,1480.038895
1026.033362,1000,1482.485445
413.401798,245,1483.314714
1025.889368,1000,1485.61067
1026.689161,1000,1487.836874
1026.38532,1000,1490.127629
1027.772934,1000,1492.038289
1027.726897,1000,1494.260278
1025.076617,1000,1497.170645
1025.647152,1000,1499.445315
1030.118587,1000,1501.753935
1027.283343,1000,1504.068323
1023.975201,1000,1506.569416
1026.321377,1000,1514.054259
1024.72637,1000,1516.629554
1029.684026,1000,1519.399636
1026.861857,1000,1522.115298
1025.691286,1000,1524.659264
1024.810218,1000,1527.314154
1023.630244,1000,1530.607699
1023.720355,1000,1533.249248
1023.840532,1000,1535.670351
1024.802186,1000,1538.129899
1023.82467,1000,1541.076168
1024.270906,1000,1543.599399
1024.501733,1000,1545.996264
1024.030291,1000,1548.200851
1022.970989,1000,1550.156661
1024.518191,1000,1552.487812
1025.093651,1000,1554.897558
1023.693438,1000,1557.214801
1024.304729,1000,1559.568849
1023.723872,1000,1562.800689
1023.457143,1000,1565.127954
1023.343816,1000,1567.410117
1023.929771,1000,1569.559717
1023.289994,1000,1571.795023
1024.544471,1000,1573.990101
1024.646286,1000,1580.592643
1024.2212,1000,1582.80708
1023.962432,1000,1584.939344
1023.994159,1000,1587.140517
1024.857997,1000,1589.33643
1025.527032,1000,1591.56967
1025.259247,1000,1593.787212
1025.919071,1000,1596.564047
1025.334139,1000,1599.258887
1024.401573,1000,1601.33416
1025.737974,1000,1603.111865
1026.381036,1000,1605.236228
1023.479698,1000,1607.44675
1027.163205,1000,1609.58376
1024.572535,1000,1611.749679
1022.966147,1000,1613.957081
1024.929471,1000,1616.082153
1024.220557,1000,1618.239339
1024.986806,1000,1620.449524
1024.698477,1000,1622.748384
1024.664186,1000,1625.239617
1022.849632,1000,1628.448172
1027.304937,1000,1630.845083
1025.635071,1000,1633.17705
1023.566019,1000,1635.733488
1024.267561,1000,1643.058679
1024.460481,1000,1645.573375
1023.882392,1000,1648.295398
1024.032863,1000,1650.77691
1023.973259,1000,1653.252027
1024.885595,1000,1655.78589
1023.37342,1000,1658.727647
1024.784564,1000,1660.56659
1023.758339,1000,1663.619848
1024.937633,1000,1666.081676
1025.219662,1000,1668.774558
650.686107,612,1670.717771
923.877217,878,1672.877044
1044.651314,994,1675.657749
1026.773904,1000,1678.13687
1022.465746,1000,1680.742419
1020.425645,1000,1683.401855
1021.27244,1000,1685.797729
1019.023293,1000,1688.194754
1017.184039,1000,1690.61233
1017.050027,1000,1693.043797
1015.524075,1000,1696.176146
1015.187878,1000,1698.682269
1014.712944,1000,1701.044624
1012.972221,1000,1703.468955
1010.03548,1000,1710.252841
1008.750906,1000,1712.571144
1009.687064,1000,1714.941971
1007.03018,1000,1716.818559
1004.482046,1000,1719.473116
1007.094661,1000,1721.644781
1003.928327,1000,1723.894819
1004.296166,1000,1726.413106
1005.458879,1000,1729.779634
1004.868274,1000,1732.49585
1004.093211,1000,1735.18401
1003.033686,1000,1737.822682
1004.133,1000,1740.25089
1002.465304,1000,1742.546373
1003.289798,1000,1744.81059
1002.482783,1000,1747.306917
1001.6101,1000,1749.879094
1002.488315,1000,1752.225391
1002.746152,1000,1754.487997
1003.126411,1000,1756.72982
1001.533421,1000,1759.010767
1001.544527,1000,1762.03261
1002.289548,1000,1764.39121
1001.171032,1000,1766.732541
1003.526055,1000,1768.642942
1001.800389,1000,1775.233299
1001.524256,1000,1777.780769
1002.18577,1000,1780.421042
1000.96426,1000,1782.777856
1002.104513,1000,1785.116982
1000.880411,1000,1787.404575
1003.050118,1000,1789.748853
1000.346167,1000,1792.067977
1001.341599,1000,1795.17295
1000.062843,1000,1797.504233
999.093779,1000,1799.856254
999.477959,1000,1802.180796
999.198774,1000,1804.56981
1000.67304,1000,1806.982373
999.600924,1000,1809.510306
998.851692,1000,1812.216799
999.247003,1000,1814.68044
999.584236,1000,1817.06077
999.587328,1000,1819.477376
999.281779,1000,1821.913683
998.920888,1000,1824.044125
998.839743,1000,1827.27896
999.917489,1000,1829.640372
999.237429,1000,1832.153103
998.524168,1000,1834.677515
999.354392,1000,1841.691643
999.849825,1000,1844.135057
1000.404542,1000,1846.758409
998.6361,1000,1849.434516
999.749989,1000,1851.876034
997.509533,1000,1854.098021
998.543332,1000,1856.370474
998.687473,1000,1859.57737
998.391128,1000,1862.147778
998.051198,1000,1864.681391
998.629068,1000,1867.365142
999.455877,1000,1870.122893
997.627586,1000,1872.888655
997.673203,1000,1875.494538
997.037886,1000,1878.235554
996.603251,1000,1880.744196
998.158125,1000,1883.439579
996.162196,1000,1885.702237
997.821237,1000,1888.458026
997.138458,1000,1891.000129
995.765505,1000,1894.164905
996.022058,1000,1896.71039
995.906493,1000,1899.480096
995.11294,1000,1901.749862
994.585504,1000,1904.226345
995.301142,1000,1911.657204
995.176771,1000,1914.50228
995.653919,1000,1917.068157
994.708758,1000,1919.463852
994.485935,1000,1921.885427
994.936621,1000,1925.087334
995.319488,1000,1927.401516
995.391383,1000,1929.730325
994.446245,1000,1932.011424
995.317132,1000,1934.323792
994.488435,1000,1936.771508
995.818832,1000,1939.21392
994.855062,1000,1941.636496
993.864378,1000,1943.515165
993.797599,1000,1945.894161
995.229682,1000,1948.349163
993.637161,1000,1950.614809
995.056867,1000,1953.038049
994.354712,1000,1955.420404
994.895121,1000,1958.672544
995.149882,1000,1960.935366
995.148141,1000,1963.156453
995.497708,1000,1965.351598
994.622056,1000,1967.647141
994.627574,1000,1970.016492
994.506597,1000,1976.720865
995.875092,1000,1979.089026
995.545825,1000,1981.425105
995.765735,1000,1983.855277
995.603796,1000,1986.597855
995.720816,1000,1989.539052
997.492925,1000,1993.235426
996.544806,1000,1996.033114
995.035193,1000,1998.912725
995.831197,1000,2001.24222
994.404686,1000,2004.039253
995.486838,1000,2006.840057
995.434825,1000,2009.599144
995.021254,1000,2012.430799
993.671411,1000,2015.099443
995.893839,1000,2017.846383
994.928414,1000,2020.801326
996.506063,1000,2023.90074
995.128545,1000,2026.477624
995.692253,1000,2029.157313
997.054491,1000,2031.730245
995.318874,1000,2034.49387
994.666464,1000,2037.352329
995.332156,1000,2040.055577
996.228233,1000,2042.785495
994.26258,1000,2049.937412
994.565762,1000,2052.212187
995.657381,1000,2054.7469
994.902851,1000,2058.166914
995.478062,1000,2060.885902
995.668126,1000,2063.518122
994.034235,1000,2065.531344
21.079685,52,2065.995918
18.75012,49,2066.070766
27.977219,58,2066.15797
23.147493,53,2066.25648
994.593368,1000,2068.562341
994.289939,1000,2070.955407
20.567111,52,2071.034249
993.663153,1000,2073.587109
995.155741,1000,2076.096062
44.886106,76,2076.211731
20.213034,51,2076.308635
994.449474,1000,2079.037725
22.419703,53,2079.112774
995.642319,1000,2081.33675
994.266425,1000,2083.679331
34.575793,65,2083.783068
995.635319,1000,2086.164267
994.48097,1000,2088.39389
992.648845,1000,2091.403118
32.15879,62,2091.4986
31.756012,63,2091.592325
39.039569,70,2091.695822
22.91891,54,2091.779716
434.262531,464,2092.884361
732.269994,762,2094.842452
993.652819,1000,2097.158927
994.792291,1000,2099.511976
996.733147,1000,2101.876049
997.012711,1000,2104.228518
996.25103,1000,2106.576692
992.060114,1000,2108.933896
996.939806,1000,2115.946627
995.450536,1000,2117.832796
996.160034,1000,2120.063453
995.936181,1000,2122.978902
993.994742,1000,2125.365878
994.674366,1000,2127.634627
996.111477,1000,2129.906982
997.304387,1000,2132.071065
994.638305,1000,2134.357147
996.229948,1000,2136.844607
997.324326,1000,2139.695891
997.394282,1000,2141.956368
997.965659,1000,2144.135211
996.062668,1000,2146.567753
996.846048,1000,2149.158731
1000.540489,1000,2151.780309
997.998675,1000,2154.421407
997.473027,1000,2157.704607
997.492329,1000,2160.340036
998.205958,1000,2162.91409
997.13185,1000,2165.496485
997.406956,1000,2168.071509
998.790567,1000,2170.644423
998.324824,1000,2172.659229
998.321737,1000,2175.113406
999.47297,1000,2181.868485
999.12066,1000,2184.354484
997.084096,1000,2186.753659
998.391098,1000,2189.826164
1000.186322,1000,2192.115231
999.185741,1000,2194.39029
996.753406,1000,2196.798949
999.231857,1000,2199.501839
998.85227,1000,2201.841977
998.5881,1000,2204.188308
1000.757569,1000,2206.51623
1000.533867,1000,2208.873383
996.128021,1000,2211.125739
1000.162927,1000,2213.340677
998.518141,1000,2215.60597
998.126171,1000,2217.823271
999.199372,1000,2220.394959
998.136995,1000,2223.653236
998.148219,1000,2226.280252
999.911771,1000,2228.493037
998.006872,1000,2231.276164
999.862638,1000,2234.087147
1000.258246,1000,2236.869014
998.872554,1000,2239.670452
999.788347,1000,2242.492938
999.918189,1000,2250.175436
998.263377,1000,2252.746055
1000.179408,1000,2255.866251
1000.303427,1000,2258.399552
998.853928,1000,2261.261384
998.528662,1000,2263.760156
998.133628,1000,2266.455489
1000.204547,1000,2269.261398
997.959575,1000,2271.849679
999.120832,1000,2274.519756
998.621396,1000,2277.235839
997.218793,1000,2279.706472
999.819202,1000,2282.203934
997.954344,1000,2284.82802
998.224455,1000,2287.908433
997.347277,1000,2289.87466
999.221308,1000,2292.262883
998.420162,1000,2294.621925
998.542417,1000,2296.867332
998.998903,1000,2299.150478
1000.342802,1000,2301.424304
1000.239194,1000,2303.635508
998.907793,1000,2305.812445
999.132283,1000,2308.017285
998.790911,1000,2310.33945
1000.714152,1000,2317.135912
998.944502,1000,2320.435168
1000.844504,1000,2322.592183
998.992625,1000,2324.798788
999.360325,1000,2327.02665
999.035695,1000,2329.279591
1001.844823,1000,2331.535033
999.889277,1000,2333.840088
1002.324546,1000,2336.169183
1001.030276,1000,2338.518197
999.995424,1000,2340.857783
999.257739,1000,2343.175313
1000.212962,1000,2345.269411
999.066497,1000,2348.112222
999.465599,1000,2350.914815
996.818027,1000,2354.173274
999.757356,1000,2356.673955
999.284674,1000,2359.339252
997.959277,1000,2362.268386
997.474701,1000,2365.18759
998.09782,1000,2368.002259
1000.197102,1000,2370.805972
998.87257,1000,2373.575239
998.439602,1000,2376.202741
998.931205,1000,2379.108264
998.315153,1000,2387.488212
998.780252,1000,2390.446942
999.165515,1000,2393.396746
997.382038,1000,2396.093404
1000.221578,1000,2398.962935
1001.568912,1000,2401.804387
1001.876297,1000,2404.321713
1001.757686,1000,2406.723255
999.5836,1000,2408.795063
1000.913532,1000,2411.192276
1000.843403,1000,2413.794567
1002.604508,1000,2416.322518
1002.398664,1000,2419.498337
1001.139039,1000,2422.130041
1000.438731,1000,2424.680106
1000.117905,1000,2427.232207
999.949121,1000,2429.753206
999.474987,1000,2432.080716
1001.898755,1000,2434.377909
1000.038791,1000,2436.599846
1001.099882,1000,2439.304263
999.515485,1000,2441.580228
999.057451,1000,2444.042118
1001.300826,1000,2446.445622
1000.434372,1000,2448.804289
1000.929526,1000,2456.954493
1001.758556,1000,2459.386911
999.920431,1000,2461.666219
1001.699548,1000,2463.998513
1001.760999,1000,2465.976218
1001.615081,1000,2468.270098
1001.978859,1000,2470.740609
1001.013298,1000,2473.191885
1001.626503,1000,2475.595011
1002.763309,1000,2477.913313
1001.51817,1000,2480.297329
1000.226094,1000,2482.806806
1000.859944,1000,2485.897743
1000.925234,1000,2488.187397
1000.800402,1000,2490.575798
1000.349015,1000,2492.805322
999.939266,1000,2495.106951
999.881326,1000,2497.306462
1000.341955,1000,2500.129608
1001.720139,1000,2502.507386
1000.812442,1000,2504.780106
1001.709098,1000,2507.095691
1002.250535,1000,2509.351408
1001.41735,1000,2511.587445
1001.375954,1000,2513.805528
1001.02077,1000,2521.372227
1000.880634,1000,2523.221913
1001.503484,1000,2525.547214
1001.202911,1000,2527.91365
1000.797357,1000,2530.360452
1001.575942,1000,2532.845554
999.711986,1000,2535.26323
999.54067,1000,2537.724466
1000.835518,1000,2540.096541
1000.84199,1000,2542.492656
1000.244803,1000,2544.905108
1002.392246,1000,2547.367253
1001.431025,1000,2549.883891
1000.811273,1000,2553.023602
1000.639381,1000,2555.426189
1002.427423,1000,2557.880407
1001.189927,1000,2560.421575
1000.735079,1000,2562.684811
1001.381744,1000,2565.113328
1001.109638,1000,2567.790506
1000.307679,1000,2570.482183
1000.241288,1000,2573.195076
1000.674228,1000,2575.286751
1001.512268,1000,2577.892348
1001.401678,1000,2580.435633
1001.074217,1000,2588.385218
1000.919202,1000,2591.066653
1002.043053,1000,2593.503687
1001.748195,1000,2596.28938
1002.099517,1000,2598.741452
1001.497143,1000,2601.503001
1001.173764,1000,2604.192175
1001.63099,1000,2606.801796
1001.897972,1000,2609.491778
1001.756959,1000,2612.175754
1001.035256,1000,2614.669169
1000.607211,1000,2617.858983
1001.571649,1000,2620.463791
1001.01139,1000,2622.916306
1000.477278,1000,2625.293622
1001.58486,1000,2627.567245
1001.62852,1000,2629.994348
1000.976444,1000,2632.466479
1001.447102,1000,2634.397742
1001.738366,1000,2636.77273
1001.655605,1000,2639.469288
1001.983949,1000,2642.037101
1002.448532,1000,2644.525622
1000.750295,1000,2646.883742
1000.619254,1000,2649.07381
1001.178575,1000,2656.358169
